id,device,timestamp,sensor_type,value,lat,lon,is_deleted
46400,29,2025-07-03 18:28:13,CO2 ,350.0,31.76512,117.265,0
46399,29,2025-07-03 18:28:13,CH4,0.0,31.76512,117.265,0
46396,29,2025-07-03 18:28:12,CO2 ,350.0,31.76512,117.265,0
46395,29,2025-07-03 18:28:12,CH4,0.0,31.76512,117.265,0
46392,29,2025-07-03 18:28:11,CO2 ,350.0,31.76512,117.265,0
46391,29,2025-07-03 18:28:11,CH4,0.0,31.76512,117.265,0
46386,29,2025-07-03 18:28:08,CO2 ,350.0,31.76512,117.265,0
46385,29,2025-07-03 18:28:08,CH4,0.0,31.76512,117.265,0
46382,29,2025-07-03 18:28:07,CO2 ,350.0,31.76512,117.265,0
46381,29,2025-07-03 18:28:07,CH4,0.0,31.76512,117.265,0
46378,29,2025-07-03 18:28:05,CO2 ,350.0,31.76512,117.265,0
46377,29,2025-07-03 18:28:05,CH4,0.0,31.76512,117.265,0
46374,29,2025-07-03 18:28:04,CO2 ,-2.0,31.76512,117.265,0
46373,29,2025-07-03 18:28:04,CH4,0.0,31.76512,117.265,0
46370,29,2025-07-03 18:28:03,CO2 ,350.0,31.76512,117.265,0
46369,29,2025-07-03 18:28:03,CH4,0.0,31.76512,117.265,0
46366,29,2025-07-03 18:28:02,CO2 ,350.0,31.76512,117.265,0
46365,29,2025-07-03 18:28:02,CH4,0.0,31.76512,117.265,0
46362,29,2025-07-03 18:28:01,CO2 ,350.0,31.76512,117.265,0
46361,29,2025-07-03 18:28:01,CH4,0.0,31.76512,117.265,0
46358,29,2025-07-03 18:27:59,CO2 ,350.0,31.76512,117.265,0
46357,29,2025-07-03 18:27:59,CH4,0.0,31.76512,117.265,0
46354,29,2025-07-03 18:27:58,CO2 ,350.0,31.76512,117.265,0
46353,29,2025-07-03 18:27:58,CH4,0.0,31.76512,117.265,0
46350,29,2025-07-03 18:27:57,CO2 ,350.0,31.76512,117.265,0
46349,29,2025-07-03 18:27:57,CH4,0.0,31.76512,117.265,0
46346,29,2025-07-03 18:27:56,CO2 ,350.0,31.76511,117.265,0
46345,29,2025-07-03 18:27:56,CH4,0.0,31.76511,117.265,0
46342,29,2025-07-03 18:27:54,CO2 ,350.0,31.76511,117.265,0
46341,29,2025-07-03 18:27:54,CH4,0.0,31.76511,117.265,0
46338,29,2025-07-03 18:27:53,CO2 ,350.0,31.76511,117.265,0
46337,29,2025-07-03 18:27:53,CH4,0.0,31.76511,117.265,0
46334,29,2025-07-03 18:27:52,CO2 ,350.0,31.76511,117.265,0
46333,29,2025-07-03 18:27:52,CH4,0.0,31.76511,117.265,0
46330,29,2025-07-03 18:27:50,CO2 ,350.0,31.76511,117.265,0
46329,29,2025-07-03 18:27:50,CH4,0.0,31.76511,117.265,0
46326,29,2025-07-03 18:27:49,CO2 ,-2.0,31.76511,117.265,0
46325,29,2025-07-03 18:27:49,CH4,0.0,31.76511,117.265,0
46322,29,2025-07-03 18:27:48,CO2 ,350.0,31.76511,117.265,0
46321,29,2025-07-03 18:27:48,CH4,0.0,31.76511,117.265,0
46318,29,2025-07-03 18:27:47,CO2 ,350.0,31.76511,117.265,0
46317,29,2025-07-03 18:27:47,CH4,0.0,31.76511,117.265,0
46314,29,2025-07-03 18:27:45,CO2 ,350.0,31.76511,117.265,0
46313,29,2025-07-03 18:27:45,CH4,0.0,31.76511,117.265,0
46310,29,2025-07-03 18:27:44,CO2 ,350.0,31.76511,117.265,0
46309,29,2025-07-03 18:27:44,CH4,0.0,31.76511,117.265,0
46306,29,2025-07-03 18:27:43,CO2 ,350.0,31.76511,117.265,0
46305,29,2025-07-03 18:27:43,CH4,0.0,31.76511,117.265,0
46302,29,2025-07-03 18:27:42,CO2 ,350.0,31.76511,117.265,0
46301,29,2025-07-03 18:27:42,CH4,0.0,31.76511,117.265,0
46294,29,2025-07-03 18:27:38,CO2 ,350.0,31.76511,117.265,0
46293,29,2025-07-03 18:27:38,CH4,0.0,31.76511,117.265,0
46290,29,2025-07-03 18:27:37,CO2 ,350.0,31.76511,117.265,0
46289,29,2025-07-03 18:27:37,CH4,0.0,31.76511,117.265,0
46288,29,2025-07-03 18:27:36,CO2 ,350.0,31.76511,117.265,0
46287,29,2025-07-03 18:27:36,CH4,0.0,31.76511,117.265,0
46282,29,2025-07-03 18:27:35,CO2 ,350.0,31.76511,117.265,0
46281,29,2025-07-03 18:27:35,CH4,0.0,31.76511,117.265,0
46278,29,2025-07-03 18:27:33,CO2 ,350.0,31.76513,117.265,0
46277,29,2025-07-03 18:27:33,CH4,0.0,31.76513,117.265,0
46274,29,2025-07-03 18:27:32,CO2 ,350.0,31.76513,117.265,0
46273,29,2025-07-03 18:27:32,CH4,0.0,31.76513,117.265,0
46272,29,2025-07-03 18:27:31,CO2 ,-2.0,31.76513,117.265,0
46271,29,2025-07-03 18:27:31,CH4,0.0,31.76513,117.265,0
46270,29,2025-07-03 18:27:29,CO2 ,350.0,31.76513,117.265,0
46269,29,2025-07-03 18:27:29,CH4,0.0,31.76513,117.265,0
46266,29,2025-07-03 18:27:28,CO2 ,350.0,31.76513,117.265,0
46265,29,2025-07-03 18:27:28,CH4,0.0,31.76513,117.265,0
46260,29,2025-07-03 18:27:27,CO2 ,350.0,31.76513,117.265,0
46259,29,2025-07-03 18:27:27,CH4,0.0,31.76513,117.265,0
46252,29,2025-07-03 18:27:23,CO2 ,350.0,31.76513,117.265,0
46251,29,2025-07-03 18:27:23,CH4,0.0,31.76513,117.265,0
46248,29,2025-07-03 18:27:22,CO2 ,350.0,31.76513,117.265,0
46247,29,2025-07-03 18:27:22,CH4,0.0,31.76513,117.265,0
46244,29,2025-07-03 18:27:20,CO2 ,350.0,31.76513,117.265,0
46243,29,2025-07-03 18:27:20,CH4,0.0,31.76513,117.265,0
46238,29,2025-07-03 18:27:16,CO2 ,351.0,31.76513,117.265,0
46237,29,2025-07-03 18:27:16,CH4,0.0,31.76513,117.265,0
46236,29,2025-07-03 18:27:15,CO2 ,350.0,31.76513,117.265,0
46235,29,2025-07-03 18:27:15,CH4,0.0,31.76513,117.265,0
46234,29,2025-07-03 18:27:14,CO2 ,350.0,31.76513,117.265,0
46233,29,2025-07-03 18:27:14,CH4,0.0,31.76513,117.265,0
46230,29,2025-07-03 18:27:12,CO2 ,350.0,31.76513,117.265,0
46229,29,2025-07-03 18:27:12,CH4,0.0,31.76513,117.265,0
46226,29,2025-07-03 18:27:11,CO2 ,350.0,31.76513,117.265,0
46225,29,2025-07-03 18:27:11,CH4,0.0,31.76513,117.265,0
46224,29,2025-07-03 18:27:10,CO2 ,350.0,31.76513,117.265,0
46223,29,2025-07-03 18:27:10,CH4,0.0,31.76513,117.265,0
46222,29,2025-07-03 18:27:09,CO2 ,-2.0,31.76513,117.265,0
46221,29,2025-07-03 18:27:09,CH4,0.0,31.76513,117.265,0
46218,29,2025-07-03 18:27:07,CO2 ,350.0,31.76513,117.265,0
46217,29,2025-07-03 18:27:07,CH4,0.0,31.76513,117.265,0
46214,29,2025-07-03 18:27:06,CO2 ,350.0,31.76513,117.265,0
46213,29,2025-07-03 18:27:06,CH4,0.0,31.76513,117.265,0
46210,29,2025-07-03 18:27:05,CO2 ,350.0,31.76513,117.265,0
46209,29,2025-07-03 18:27:05,CH4,0.0,31.76513,117.265,0
46206,29,2025-07-03 18:27:04,CO2 ,350.0,31.76513,117.265,0
46205,29,2025-07-03 18:27:04,CH4,0.0,31.76513,117.265,0
46202,29,2025-07-03 18:27:02,CO2 ,350.0,31.76513,117.265,0
46201,29,2025-07-03 18:27:02,CH4,0.0,31.76513,117.265,0
46198,29,2025-07-03 18:27:01,CO2 ,350.0,31.76513,117.265,0
46197,29,2025-07-03 18:27:01,CH4,0.0,31.76513,117.265,0
46194,29,2025-07-03 18:27:00,CO2 ,350.0,31.76513,117.265,0
46193,29,2025-07-03 18:27:00,CH4,0.0,31.76513,117.265,0
46190,29,2025-07-03 18:26:59,CO2 ,350.0,31.76513,117.265,0
46189,29,2025-07-03 18:26:59,CH4,0.0,31.76513,117.265,0
46186,29,2025-07-03 18:26:57,CO2 ,350.0,31.76513,117.265,0
46185,29,2025-07-03 18:26:57,CH4,0.0,31.76513,117.265,0
46182,29,2025-07-03 18:26:56,CO2 ,350.0,31.76513,117.265,0
46181,29,2025-07-03 18:26:56,CH4,0.0,31.76513,117.265,0
46178,29,2025-07-03 18:26:55,CO2 ,350.0,31.76513,117.265,0
46177,29,2025-07-03 18:26:55,CH4,0.0,31.76513,117.265,0
46168,29,2025-07-03 18:26:51,CO2 ,350.0,31.76513,117.265,0
46167,29,2025-07-03 18:26:51,CH4,0.0,31.76513,117.265,0
46164,29,2025-07-03 18:26:49,CO2 ,-2.0,31.76511,117.265,0
46163,29,2025-07-03 18:26:49,CH4,0.0,31.76511,117.265,0
46160,29,2025-07-03 18:26:48,CO2 ,350.0,31.76511,117.265,0
46159,29,2025-07-03 18:26:48,CH4,0.0,31.76511,117.265,0
46156,29,2025-07-03 18:26:47,CO2 ,350.0,31.76511,117.265,0
46155,29,2025-07-03 18:26:47,CH4,0.0,31.76511,117.265,0
46152,29,2025-07-03 18:26:45,CO2 ,350.0,31.76511,117.265,0
46151,29,2025-07-03 18:26:45,CH4,0.0,31.76511,117.265,0
46148,29,2025-07-03 18:26:44,CO2 ,350.0,31.76511,117.265,0
46147,29,2025-07-03 18:26:44,CH4,0.0,31.76511,117.265,0
46144,29,2025-07-03 18:26:43,CO2 ,350.0,31.76511,117.265,0
46143,29,2025-07-03 18:26:43,CH4,0.0,31.76511,117.265,0
46140,29,2025-07-03 18:26:42,CO2 ,350.0,31.76511,117.265,0
46139,29,2025-07-03 18:26:42,CH4,0.0,31.76511,117.265,0
46136,29,2025-07-03 18:26:40,CO2 ,350.0,31.76511,117.265,0
46135,29,2025-07-03 18:26:40,CH4,0.0,31.76511,117.265,0
46128,29,2025-07-03 18:26:36,CO2 ,350.0,31.76511,117.265,0
46127,29,2025-07-03 18:26:36,CH4,0.0,31.76511,117.265,0
46124,29,2025-07-03 18:26:35,CO2 ,350.0,31.76511,117.265,0
46123,29,2025-07-03 18:26:35,CH4,0.0,31.76511,117.265,0
46120,29,2025-07-03 18:26:34,CO2 ,350.0,31.76511,117.265,0
46119,29,2025-07-03 18:26:34,CH4,0.0,31.76511,117.265,0
46116,29,2025-07-03 18:26:33,CO2 ,350.0,31.76511,117.265,0
46115,29,2025-07-03 18:26:33,CH4,0.0,31.76511,117.265,0
46112,29,2025-07-03 18:26:31,CO2 ,-2.0,31.76511,117.265,0
46111,29,2025-07-03 18:26:31,CH4,0.0,31.76511,117.265,0
46108,29,2025-07-03 18:26:30,CO2 ,350.0,31.76511,117.265,0
46107,29,2025-07-03 18:26:30,CH4,0.0,31.76511,117.265,0
46106,29,2025-07-03 18:26:29,CO2 ,350.0,31.76511,117.265,0
46105,29,2025-07-03 18:26:29,CH4,0.0,31.76511,117.265,0
46104,29,2025-07-03 18:26:28,CO2 ,350.0,31.76511,117.265,0
46103,29,2025-07-03 18:26:28,CH4,0.0,31.76511,117.265,0
46100,29,2025-07-03 18:26:27,CO2 ,350.0,31.76511,117.265,0
46099,29,2025-07-03 18:26:27,CH4,0.0,31.76511,117.265,0
46096,29,2025-07-03 18:26:25,CO2 ,350.0,31.76511,117.265,0
46095,29,2025-07-03 18:26:25,CH4,0.0,31.76511,117.265,0
46092,29,2025-07-03 18:26:24,CO2 ,350.0,31.76511,117.265,0
46091,29,2025-07-03 18:26:24,CH4,0.0,31.76511,117.265,0
46088,29,2025-07-03 18:26:23,CO2 ,350.0,31.76511,117.265,0
46087,29,2025-07-03 18:26:23,CH4,0.0,31.76511,117.265,0
46084,29,2025-07-03 18:26:22,CO2 ,350.0,31.76511,117.265,0
46083,29,2025-07-03 18:26:22,CH4,0.0,31.76511,117.265,0
46080,29,2025-07-03 18:26:20,CO2 ,350.0,31.76511,117.265,0
46079,29,2025-07-03 18:26:20,CH4,0.0,31.76511,117.265,0
46076,29,2025-07-03 18:26:19,CO2 ,350.0,31.76511,117.265,0
46075,29,2025-07-03 18:26:19,CH4,0.0,31.76511,117.265,0
46072,29,2025-07-03 18:26:18,CO2 ,351.0,31.76511,117.265,0
46071,29,2025-07-03 18:26:18,CH4,0.0,31.76511,117.265,0
46068,29,2025-07-03 18:26:16,CO2 ,350.0,31.76512,117.265,0
46067,29,2025-07-03 18:26:16,CH4,0.0,31.76512,117.265,0
46064,29,2025-07-03 18:26:15,CO2 ,-2.0,31.76512,117.265,0
46063,29,2025-07-03 18:26:15,CH4,0.0,31.76512,117.265,0
46060,29,2025-07-03 18:26:14,CO2 ,350.0,31.76512,117.265,0
46059,29,2025-07-03 18:26:14,CH4,0.0,31.76512,117.265,0
46056,29,2025-07-03 18:26:13,CO2 ,350.0,31.76512,117.265,0
46055,29,2025-07-03 18:26:13,CH4,0.0,31.76512,117.265,0
46052,29,2025-07-03 18:26:11,CO2 ,350.0,31.76512,117.265,0
46051,29,2025-07-03 18:26:11,CH4,0.0,31.76512,117.265,0
46048,29,2025-07-03 18:26:10,CO2 ,350.0,31.76512,117.265,0
46047,29,2025-07-03 18:26:10,CH4,0.0,31.76512,117.265,0
46044,29,2025-07-03 18:26:09,CO2 ,350.0,31.76512,117.265,0
46043,29,2025-07-03 18:26:09,CH4,0.0,31.76512,117.265,0
46040,29,2025-07-03 18:26:08,CO2 ,351.0,31.76512,117.265,0
46039,29,2025-07-03 18:26:08,CH4,0.0,31.76512,117.265,0
46036,29,2025-07-03 18:26:06,CO2 ,350.0,31.76512,117.265,0
46035,29,2025-07-03 18:26:06,CH4,0.0,31.76512,117.265,0
46032,29,2025-07-03 18:26:05,CO2 ,350.0,31.76512,117.265,0
46031,29,2025-07-03 18:26:05,CH4,0.0,31.76512,117.265,0
46030,29,2025-07-03 18:26:04,CO2 ,350.0,31.76512,117.265,0
46029,29,2025-07-03 18:26:04,CH4,0.0,31.76512,117.265,0
46026,29,2025-07-03 18:26:03,CO2 ,351.0,31.76512,117.265,0
46025,29,2025-07-03 18:26:03,CH4,0.0,31.76512,117.265,0
46020,29,2025-07-03 18:26:01,CO2 ,352.0,31.76512,117.265,0
46019,29,2025-07-03 18:26:01,CH4,0.0,31.76512,117.265,0
46016,29,2025-07-03 18:26:00,CO2 ,351.0,31.76512,117.265,0
46015,29,2025-07-03 18:26:00,CH4,0.0,31.76512,117.265,0
46014,29,2025-07-03 18:25:59,CO2 ,351.0,31.76512,117.265,0
46013,29,2025-07-03 18:25:59,CH4,0.0,31.76512,117.265,0
46012,29,2025-07-03 18:25:58,CO2 ,-2.0,31.76512,117.265,0
46011,29,2025-07-03 18:25:58,CH4,0.0,31.76512,117.265,0
46008,29,2025-07-03 18:25:57,CO2 ,351.0,31.76513,0.0,0
46007,29,2025-07-03 18:25:57,CH4,0.0,31.76513,0.0,0
46004,29,2025-07-03 18:25:55,CO2 ,352.0,31.76512,117.265,0
46003,29,2025-07-03 18:25:55,CH4,0.0,31.76512,117.265,0
46000,29,2025-07-03 18:25:54,CO2 ,350.0,31.76512,117.265,0
45999,29,2025-07-03 18:25:54,CH4,0.0,31.76512,117.265,0
45996,29,2025-07-03 18:25:53,CO2 ,350.0,31.76512,117.265,0
45995,29,2025-07-03 18:25:53,CH4,0.0,31.76512,117.265,0
45992,29,2025-07-03 18:25:51,CO2 ,351.0,31.76512,117.265,0
45991,29,2025-07-03 18:25:51,CH4,0.0,31.76512,117.265,0
45988,29,2025-07-03 18:25:50,CO2 ,351.0,31.76512,117.265,0
45987,29,2025-07-03 18:25:50,CH4,0.0,31.76512,117.265,0
45984,29,2025-07-03 18:25:49,CO2 ,350.0,31.76512,117.265,0
