id,device,timestamp,sensor_type,value,lat,lon,is_deleted
43263,30,2025-07-03 18:13:57,CH4,0.0,0.0,0.0,0
43256,30,2025-07-03 18:13:56,CO2 ,350.0,0.0,0.0,0
43255,30,2025-07-03 18:13:56,CH4,0.0,0.0,0.0,0
43248,30,2025-07-03 18:13:55,CO2 ,350.0,0.0,0.0,0
43247,30,2025-07-03 18:13:55,CH4,0.0,0.0,0.0,0
43228,30,2025-07-03 18:13:51,CO2 ,350.0,0.0,0.0,0
43227,30,2025-07-03 18:13:51,CH4,0.0,0.0,0.0,0
43220,30,2025-07-03 18:13:49,CO2 ,350.0,0.0,0.0,0
43219,30,2025-07-03 18:13:49,CH4,0.0,0.0,0.0,0
43212,30,2025-07-03 18:13:48,CO2 ,350.0,0.0,0.0,0
43211,30,2025-07-03 18:13:48,CH4,0.0,0.0,0.0,0
43206,30,2025-07-03 18:13:47,CO2 ,350.0,0.0,0.0,0
43205,30,2025-07-03 18:13:47,CH4,0.0,0.0,0.0,0
43200,30,2025-07-03 18:13:46,CO2 ,350.0,0.0,0.0,0
43199,30,2025-07-03 18:13:46,CH4,0.0,0.0,0.0,0
43192,30,2025-07-03 18:13:44,CO2 ,350.0,0.0,0.0,0
43191,30,2025-07-03 18:13:44,CH4,0.0,0.0,0.0,0
43184,30,2025-07-03 18:13:43,CO2 ,-2.0,0.0,0.0,0
43183,30,2025-07-03 18:13:43,CH4,0.0,0.0,0.0,0
43176,30,2025-07-03 18:13:42,CO2 ,351.0,0.0,0.0,0
43175,30,2025-07-03 18:13:42,CH4,0.0,0.0,0.0,0
43170,30,2025-07-03 18:13:41,CO2 ,350.0,0.0,0.0,0
43169,30,2025-07-03 18:13:41,CH4,0.0,0.0,0.0,0
43162,30,2025-07-03 18:13:39,CO2 ,350.0,0.0,0.0,0
43161,30,2025-07-03 18:13:39,CH4,0.0,0.0,0.0,0
43154,30,2025-07-03 18:13:38,CO2 ,350.0,0.0,0.0,0
43153,30,2025-07-03 18:13:38,CH4,0.0,0.0,0.0,0
43148,30,2025-07-03 18:13:37,CO2 ,350.0,0.0,0.0,0
43147,30,2025-07-03 18:13:37,CH4,0.0,0.0,0.0,0
43142,30,2025-07-03 18:13:36,CO2 ,351.0,0.0,0.0,0
43141,30,2025-07-03 18:13:36,CH4,0.0,0.0,0.0,0
43134,30,2025-07-03 18:13:34,CO2 ,350.0,0.0,0.0,0
43133,30,2025-07-03 18:13:34,CH4,0.0,0.0,0.0,0
43126,30,2025-07-03 18:13:33,CO2 ,350.0,0.0,0.0,0
43125,30,2025-07-03 18:13:33,CH4,0.0,0.0,0.0,0
43118,30,2025-07-03 18:13:32,CO2 ,350.0,0.0,0.0,0
43117,30,2025-07-03 18:13:32,CH4,0.0,0.0,0.0,0
43110,30,2025-07-03 18:13:31,CO2 ,350.0,0.0,0.0,0
43109,30,2025-07-03 18:13:31,CH4,0.0,0.0,0.0,0
43104,30,2025-07-03 18:13:29,CO2 ,350.0,0.0,0.0,0
43103,30,2025-07-03 18:13:29,CH4,0.0,0.0,0.0,0
43096,30,2025-07-03 18:13:28,CO2 ,350.0,0.0,0.0,0
43095,30,2025-07-03 18:13:28,CH4,0.0,0.0,0.0,0
